Anfangszeit - hh:mm:ss.ms	Anfangszeit - ss.msec	Anfangszeit - msec	Endzeit - hh:mm:ss.ms	Endzeit - ss.msec	Endzeit - msec	Dauer - hh:mm:ss.ms	Dauer - ss.msec	Dauer - msec	Blickzuwendung	Aktion	Interface-Bildnr.	Datei	Verzeichnis (Pfad)
00:00:45.722	45.722	45722	00:00:52.804	52.804	52804	00:00:07.082	7.082	7082		1	5	Vp403-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp403-2.eaf
00:04:11.520	251.52	251520	00:04:14.920	254.92	254920	00:00:03.400	3.4	3400		1	6	Vp403-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp403-2.eaf
00:05:01.600	301.6	301600	00:05:03.801	303.801	303801	00:00:02.201	2.201	2201		1	6	Vp403-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp403-2.eaf
00:05:50.521	350.521	350521	00:05:53.121	353.121	353121	00:00:02.600	2.6	2600		1	6	Vp403-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp403-2.eaf
00:12:32.380	752.38	752380	00:12:35.021	755.021	755021	00:00:02.641	2.641	2641		1	7	Vp403-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp403-2.eaf
00:13:16.181	796.181	796181	00:13:18.622	798.622	798622	00:00:02.441	2.441	2441		1	7	Vp403-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp403-2.eaf
00:14:19.822	859.822	859822	00:14:21.982	861.982	861982	00:00:02.160	2.16	2160		1	7	Vp403-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp403-2.eaf
00:17:29.300	1049.3	1049300	00:17:31.220	1051.22	1051220	00:00:01.920	1.92	1920		1	8	Vp403-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp403-2.eaf
00:18:19.061	1099.061	1099061	00:18:21.221	1101.221	1101221	00:00:02.160	2.16	2160		1	8	Vp403-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp403-2.eaf
00:19:10.181	1150.181	1150181	00:19:11.781	1151.781	1151781	00:00:01.600	1.6	1600		1	8	Vp403-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp403-2.eaf
00:00:00.000	0.0	0	00:01:30.800	90.8	90800	00:01:30.800	90.8	90800			5	Vp403-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp403-2.eaf
00:03:20.800	200.8	200800	00:06:44.800	404.8	404800	00:03:24.000	204.0	204000			6	Vp403-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp403-2.eaf
00:12:00.800	720.8	720800	00:14:45.800	885.8	885800	00:02:45.000	165.0	165000			7	Vp403-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp403-2.eaf
00:16:31.800	991.8	991800	00:20:01.800	1201.8	1201800	00:03:30.000	210.0	210000			8	Vp403-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp403-2.eaf
00:16:53.781	1013.781	1013781	00:16:54.021	1014.021	1014021	00:00:00.240	0.24	240	1		1	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:18:34.948	1114.948	1114948	00:18:35.428	1115.428	1115428	00:00:00.480	0.48	480	1		1	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:24:35.980	1475.98	1475980	00:24:38.741	1478.741	1478741	00:00:02.761	2.761	2761	1		2	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:24:39.902	1479.902	1479902	00:24:45.143	1485.143	1485143	00:00:05.241	5.241	5241	1		2	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:24:45.783	1485.783	1485783	00:24:46.904	1486.904	1486904	00:00:01.121	1.121	1121	1		2	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:25:30.905	1530.905	1530905	00:25:31.745	1531.745	1531745	00:00:00.840	0.84	840	1		2	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:25:32.145	1532.145	1532145	00:25:33.546	1533.546	1533546	00:00:01.401	1.401	1401	1	1	2	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:25:34.386	1534.386	1534386	00:25:35.106	1535.106	1535106	00:00:00.720	0.72	720	1	1	2	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:25:35.666	1535.666	1535666	00:25:36.827	1536.827	1536827	00:00:01.161	1.161	1161	1	1	2	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:25:37.347	1537.347	1537347	00:25:38.067	1538.067	1538067	00:00:00.720	0.72	720	1	1	2	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:25:39.508	1539.508	1539508	00:25:40.148	1540.148	1540148	00:00:00.640	0.64	640	1		2	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:26:11.150	1571.15	1571150	00:26:12.830	1572.83	1572830	00:00:01.680	1.68	1680	1		2	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:26:13.550	1573.55	1573550	00:26:18.752	1578.752	1578752	00:00:05.202	5.202	5202	1	1	2	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:32:11.541	1931.541	1931541	00:32:12.541	1932.541	1932541	00:00:01.000	1.0	1000	1		3	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:32:14.461	1934.461	1934461	00:32:15.182	1935.182	1935182	00:00:00.721	0.721	721	1	1	3	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:32:57.823	1977.823	1977823	00:32:58.224	1978.224	1978224	00:00:00.401	0.401	401	1		3	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:32:58.664	1978.664	1978664	00:32:59.784	1979.784	1979784	00:00:01.120	1.12	1120	1	1	3	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:33:32.674	2012.674	2012674	00:33:33.474	2013.474	2013474	00:00:00.800	0.8	800	1		3	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:33:35.155	2015.155	2015155	00:33:36.395	2016.395	2016395	00:00:01.240	1.24	1240	1	1	3	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:33:37.075	2017.075	2017075	00:33:37.516	2017.516	2017516	00:00:00.441	0.441	441	1		3	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:41:04.495	2464.495	2464495	00:41:04.855	2464.855	2464855	00:00:00.360	0.36	360	1	1	4	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:41:08.176	2468.176	2468176	00:41:08.817	2468.817	2468817	00:00:00.641	0.641	641	1		4	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:46:49.901	2809.901	2809901	00:46:51.021	2811.021	2811021	00:00:01.120	1.12	1120	1		5	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:47:09.633	2829.633	2829633	00:47:10.033	2830.033	2830033	00:00:00.400	0.4	400	1	1	5	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:55:45.880	3345.88	3345880	00:55:46.600	3346.6	3346600	00:00:00.720	0.72	720	1		6	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:55:47.400	3347.4	3347400	00:55:48.281	3348.281	3348281	00:00:00.881	0.881	881	1		6	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:55:49.481	3349.481	3349481	00:55:50.041	3350.041	3350041	00:00:00.560	0.56	560	1	1	6	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:55:54.242	3354.242	3354242	00:55:54.883	3354.883	3354883	00:00:00.641	0.641	641	1		6	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:56:42.564	3402.564	3402564	00:56:43.404	3403.404	3403404	00:00:00.840	0.84	840	1	1	6	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:56:45.085	3405.085	3405085	00:56:45.565	3405.565	3405565	00:00:00.480	0.48	480	1	1	6	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:56:46.045	3406.045	3406045	00:56:47.125	3407.125	3407125	00:00:01.080	1.08	1080	1	1	6	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:57:32.728	3452.728	3452728	00:57:33.328	3453.328	3453328	00:00:00.600	0.6	600	1	1	6	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:57:33.768	3453.768	3453768	00:57:34.688	3454.688	3454688	00:00:00.920	0.92	920	1	1	6	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:57:35.609	3455.609	3455609	00:57:36.129	3456.129	3456129	00:00:00.520	0.52	520	1		6	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:57:36.769	3456.769	3456769	00:57:37.089	3457.089	3457089	00:00:00.320	0.32	320	1		6	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:16:50.040	1010.04	1010040	00:16:52.961	1012.961	1012961	00:00:02.921	2.921	2921		1	1	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:17:29.041	1049.041	1049041	00:17:31.802	1051.802	1051802	00:00:02.761	2.761	2761		1	1	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:18:31.202	1111.202	1111202	00:18:34.243	1114.243	1114243	00:00:03.041	3.041	3041		1	1	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:24:36.360	1476.36	1476360	00:24:44.602	1484.602	1484602	00:00:08.242	8.242	8242		1	2	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:25:31.082	1531.082	1531082	00:25:38.844	1538.844	1538844	00:00:07.762	7.762	7762		1	2	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
00:26:11.444	1571.444	1571444	00:26:19.486	1579.486	1579486	00:00:08.042	8.042	8042		1	2	Vp404-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp404-1.eaf
