Anfangszeit - hh:mm:ss.ms	Anfangszeit - ss.msec	Anfangszeit - msec	Endzeit - hh:mm:ss.ms	Endzeit - ss.msec	Endzeit - msec	Dauer - hh:mm:ss.ms	Dauer - ss.msec	Dauer - msec	Aktion	Interface-Bildnr.	Datei	Verzeichnis (Pfad)
00:14:58.220	898.22	898220	00:15:08.100	908.1	908100	00:00:09.880	9.88	9880	1	1	Vp405-raus.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp405-raus.eaf
00:15:38.740	938.74	938740	00:15:54.500	954.5	954500	00:00:15.760	15.76	15760	1	1	Vp405-raus.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp405-raus.eaf
00:16:23.380	983.38	983380	00:16:38.700	998.7	998700	00:00:15.320	15.32	15320	1	1	Vp405-raus.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp405-raus.eaf
00:14:32.100	872.1	872100	00:17:22.100	1042.1	1042100	00:02:50.000	170.0	170000		1	Vp405-raus.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp405-raus.eaf
00:20:52.100	1252.1	1252100	00:23:53.100	1433.1	1433100	00:03:01.000	181.0	181000		2	Vp405-raus.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp405-raus.eaf
00:26:24.100	1584.1	1584100	00:29:09.100	1749.1	1749100	00:02:45.000	165.0	165000		3	Vp405-raus.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp405-raus.eaf
00:34:03.100	2043.1	2043100	00:36:59.100	2219.1	2219100	00:02:56.000	176.0	176000		4	Vp405-raus.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp405-raus.eaf
00:39:34.100	2374.1	2374100	00:42:13.100	2533.1	2533100	00:02:39.000	159.0	159000		5	Vp405-raus.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp405-raus.eaf
00:44:20.100	2660.1	2660100	00:47:06.100	2826.1	2826100	00:02:46.000	166.0	166000		6	Vp405-raus.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp405-raus.eaf
00:51:41.100	3101.1	3101100	00:54:14.100	3254.1	3254100	00:02:33.000	153.0	153000		7	Vp405-raus.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp405-raus.eaf
00:56:24.100	3384.1	3384100	00:59:25.100	3565.1	3565100	00:03:01.000	181.0	181000		8	Vp405-raus.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp405-raus.eaf
00:17:43.481	1063.481	1063481	00:17:48.200	1068.2	1068200	00:00:04.719	4.719	4719	1	1	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:18:14.900	1094.9	1094900	00:18:20.301	1100.301	1100301	00:00:05.401	5.401	5401	1	1	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:19:00.400	1140.4	1140400	00:19:04.801	1144.801	1144801	00:00:04.401	4.401	4401	1	1	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:22:51.230	1371.23	1371230	00:23:05.670	1385.67	1385670	00:00:14.440	14.44	14440	1	2	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:23:47.860	1427.86	1427860	00:23:53.102	1433.102	1433102	00:00:05.242	5.242	5242	1	2	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:24:34.171	1474.171	1474171	00:24:41.536	1481.536	1481536	00:00:07.365	7.365	7365	1	2	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:28:29.611	1709.611	1709611	00:28:41.411	1721.411	1721411	00:00:11.800	11.8	11800	1	3	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:29:12.561	1752.561	1752561	00:29:25.161	1765.161	1765161	00:00:12.600	12.6	12600	1	3	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:29:49.120	1789.12	1789120	00:29:52.200	1792.2	1792200	00:00:03.080	3.08	3080	1	3	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:34:32.862	2072.862	2072862	00:34:39.783	2079.783	2079783	00:00:06.921	6.921	6921	1	4	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:35:15.152	2115.152	2115152	00:35:19.153	2119.153	2119153	00:00:04.001	4.001	4001	1	4	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:36:00.913	2160.913	2160913	00:36:06.274	2166.274	2166274	00:00:05.361	5.361	5361	1	4	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:39:43.200	2383.2	2383200	00:39:48.521	2388.521	2388521	00:00:05.321	5.321	5321	1	5	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:40:28.041	2428.041	2428041	00:40:31.522	2431.522	2431522	00:00:03.481	3.481	3481	1	5	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:41:11.642	2471.642	2471642	00:41:16.523	2476.523	2476523	00:00:04.881	4.881	4881	1	5	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:44:34.060	2674.06	2674060	00:44:43.905	2683.905	2683905	00:00:09.845	9.845	9845	1	6	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:45:15.186	2715.186	2715186	00:45:19.711	2719.711	2719711	00:00:04.525	4.525	4525	1	6	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:46:05.471	2765.471	2765471	00:46:09.872	2769.872	2769872	00:00:04.401	4.401	4401	1	6	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:51:02.120	3062.12	3062120	00:51:04.600	3064.6	3064600	00:00:02.480	2.48	2480	1	7	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:51:44.481	3104.481	3104481	00:51:46.522	3106.522	3106522	00:00:02.041	2.041	2041	1	7	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:52:19.045	3139.045	3139045	00:52:21.246	3141.246	3141246	00:00:02.201	2.201	2201	1	7	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:54:57.560	3297.56	3297560	00:55:08.242	3308.242	3308242	00:00:10.682	10.682	10682	1	8	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:56:01.082	3361.082	3361082	00:56:06.003	3366.003	3366003	00:00:04.921	4.921	4921	1	8	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:56:50.123	3410.123	3410123	00:56:55.884	3415.884	3415884	00:00:05.761	5.761	5761	1	8	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:17:01.100	1021.1	1021100	00:19:54.100	1194.1	1194100	00:02:53.000	173.0	173000		1	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:22:31.040	1351.04	1351040	00:25:49.640	1549.64	1549640	00:03:18.600	198.6	198600		2	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:28:00.400	1680.4	1680400	00:30:43.480	1843.48	1843480	00:02:43.080	163.08	163080		3	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:32:09.940	1929.94	1929940	00:37:01.380	2221.38	2221380	00:04:51.440	291.44	291440		4	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:39:16.580	2356.58	2356580	00:41:58.740	2518.74	2518740	00:02:42.160	162.16	162160		5	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:43:38.640	2618.64	2618640	00:46:58.840	2818.84	2818840	00:03:20.200	200.2	200200		6	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:50:30.980	3030.98	3030980	00:53:08.020	3188.02	3188020	00:02:37.040	157.04	157040		7	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:54:31.580	3271.58	3271580	00:57:56.460	3476.46	3476460	00:03:24.880	204.88	204880		8	Vp406.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp406.eaf
00:15:11.400	911.4	911400	00:15:14.480	914.48	914480	00:00:03.080	3.08	3080	1	1	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:15:48.800	948.8	948800	00:15:52.041	952.041	952041	00:00:03.241	3.241	3241	1	1	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:16:31.841	991.841	991841	00:16:41.123	1001.123	1001123	00:00:09.282	9.282	9282	1	1	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:22:53.360	1373.36	1373360	00:22:55.120	1375.12	1375120	00:00:01.760	1.76	1760	1	2	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:23:30.040	1410.04	1410040	00:23:33.961	1413.961	1413961	00:00:03.921	3.921	3921	1	2	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:24:09.962	1449.962	1449962	00:24:11.882	1451.882	1451882	00:00:01.920	1.92	1920	1	2	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:27:49.020	1669.02	1669020	00:27:54.941	1674.941	1674941	00:00:05.921	5.921	5921	1	3	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:28:13.781	1693.781	1693781	00:28:17.501	1697.501	1697501	00:00:03.720	3.72	3720	1	3	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:29:10.651	1750.651	1750651	00:29:14.332	1754.332	1754332	00:00:03.681	3.681	3681	1	3	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:32:43.800	1963.8	1963800	00:32:48.321	1968.321	1968321	00:00:04.521	4.521	4521	1	4	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:33:38.241	2018.241	2018241	00:33:41.242	2021.242	2021242	00:00:03.001	3.001	3001	1	4	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:34:12.802	2052.802	2052802	00:34:16.083	2056.083	2056083	00:00:03.281	3.281	3281	1	4	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:37:51.960	2271.96	2271960	00:37:59.881	2279.881	2279881	00:00:07.921	7.921	7921	1	5	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:38:18.842	2298.842	2298842	00:38:30.285	2310.285	2310285	00:00:11.443	11.443	11443	1	5	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:38:55.245	2335.245	2335245	00:38:59.646	2339.646	2339646	00:00:04.401	4.401	4401	1	5	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:14:38.380	878.38	878380	00:17:00.340	1020.34	1020340	00:02:21.960	141.96	141960		1	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:22:01.700	1321.7	1321700	00:25:03.020	1503.02	1503020	00:03:01.320	181.32	181320		2	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:27:19.500	1639.5	1639500	00:29:59.460	1799.46	1799460	00:02:39.960	159.96	159960		3	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:32:02.180	1922.18	1922180	00:35:07.500	2107.5	2107500	00:03:05.320	185.32	185320		4	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:37:14.300	2234.3	2234300	00:39:35.740	2375.74	2375740	00:02:21.440	141.44	141440		5	Vp407-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-1.eaf
00:02:21.420	141.42	141420	00:02:26.701	146.701	146701	00:00:05.281	5.281	5281	1	6	Vp407-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-2.eaf
00:03:06.223	186.223	186223	00:03:10.704	190.704	190704	00:00:04.481	4.481	4481	1	6	Vp407-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-2.eaf
00:03:46.506	226.506	226506	00:03:50.507	230.507	230507	00:00:04.001	4.001	4001	1	6	Vp407-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-2.eaf
00:09:23.420	563.42	563420	00:09:25.780	565.78	565780	00:00:02.360	2.36	2360	1	7	Vp407-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-2.eaf
00:09:48.862	588.862	588862	00:09:52.983	592.983	592983	00:00:04.121	4.121	4121	1	7	Vp407-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-2.eaf
00:10:51.185	651.185	651185	00:10:53.705	653.705	653705	00:00:02.520	2.52	2520	1	7	Vp407-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-2.eaf
00:13:46.900	826.9	826900	00:13:59.903	839.903	839903	00:00:13.003	13.003	13003	1	8	Vp407-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-2.eaf
00:14:50.703	890.703	890703	00:14:56.424	896.424	896424	00:00:05.721	5.721	5721	1	8	Vp407-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-2.eaf
00:15:28.345	928.345	928345	00:15:32.666	932.666	932666	00:00:04.321	4.321	4321	1	8	Vp407-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-2.eaf
00:01:46.700	106.7	106700	00:04:42.700	282.7	282700	00:02:56.000	176.0	176000		6	Vp407-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-2.eaf
00:09:03.700	543.7	543700	00:11:32.700	692.7	692700	00:02:29.000	149.0	149000		7	Vp407-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-2.eaf
00:13:25.700	805.7	805700	00:16:20.700	980.7	980700	00:02:55.000	175.0	175000		8	Vp407-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp407-2.eaf
00:16:43.020	1003.02	1003020	00:16:55.743	1015.743	1015743	00:00:12.723	12.723	12723	1	1	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:17:15.463	1035.463	1035463	00:17:20.264	1040.264	1040264	00:00:04.801	4.801	4801	1	1	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:18:16.984	1096.984	1096984	00:18:22.185	1102.185	1102185	00:00:05.201	5.201	5201	1	1	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:23:25.440	1405.44	1405440	00:23:33.443	1413.443	1413443	00:00:08.003	8.003	8003	1	2	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:24:01.487	1441.487	1441487	00:24:07.087	1447.087	1447087	00:00:05.600	5.6	5600	1	2	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:24:52.367	1492.367	1492367	00:24:54.688	1494.688	1494688	00:00:02.321	2.321	2321	1	2	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:29:30.880	1770.88	1770880	00:29:33.561	1773.561	1773561	00:00:02.681	2.681	2681	1	3	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:29:56.042	1796.042	1796042	00:29:58.562	1798.562	1798562	00:00:02.520	2.52	2520	1	3	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:30:30.002	1830.002	1830002	00:30:33.002	1833.002	1833002	00:00:03.000	3.0	3000	1	3	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:35:11.000	2111.0	2111000	00:35:16.401	2116.401	2116401	00:00:05.401	5.401	5401	1	4	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:35:55.561	2155.561	2155561	00:35:59.842	2159.842	2159842	00:00:04.281	4.281	4281	1	4	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:36:45.202	2205.202	2205202	00:36:49.483	2209.483	2209483	00:00:04.281	4.281	4281	1	4	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:42:04.180	2524.18	2524180	00:42:04.261	2524.261	2524261	00:00:00.081	0.081	81	1	5	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:42:04.261	2524.261	2524261	00:42:14.221	2534.221	2534221	00:00:09.960	9.96	9960	1	5	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:42:38.861	2558.861	2558861	00:42:38.904	2558.904	2558904	00:00:00.043	0.043	43	1	5	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:42:38.904	2558.904	2558904	00:42:54.104	2574.104	2574104	00:00:15.200	15.2	15200	1	5	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:43:18.704	2598.704	2598704	00:43:22.865	2602.865	2602865	00:00:04.161	4.161	4161	1	5	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:15:51.100	951.1	951100	00:18:37.100	1117.1	1117100	00:02:46.000	166.0	166000		1	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:22:40.100	1360.1	1360100	00:25:52.100	1552.1	1552100	00:03:12.000	192.0	192000		2	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:28:35.100	1715.1	1715100	00:31:21.100	1881.1	1881100	00:02:46.000	166.0	166000		3	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:34:29.100	2069.1	2069100	00:38:24.100	2304.1	2304100	00:03:55.000	235.0	235000		4	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:41:25.100	2485.1	2485100	00:44:13.100	2653.1	2653100	00:02:48.000	168.0	168000		5	Vp408-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-1.eaf
00:02:23.040	143.04	143040	00:02:43.400	163.4	163400	00:00:20.360	20.36	20360	1	6	Vp408-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-2.eaf
00:03:01.943	181.943	181943	00:03:09.260	189.26	189260	00:00:07.317	7.317	7317	1	6	Vp408-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-2.eaf
00:03:48.351	228.351	228351	00:03:53.272	233.272	233272	00:00:04.921	4.921	4921	1	6	Vp408-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-2.eaf
00:10:48.348	648.348	648348	00:10:51.989	651.989	651989	00:00:03.641	3.641	3641	1	7	Vp408-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-2.eaf
00:11:24.702	684.702	684702	00:11:29.223	689.223	689223	00:00:04.521	4.521	4521	1	7	Vp408-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-2.eaf
00:12:08.863	728.863	728863	00:12:20.545	740.545	740545	00:00:11.682	11.682	11682	1	7	Vp408-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-2.eaf
00:16:19.420	979.42	979420	00:16:24.261	984.261	984261	00:00:04.841	4.841	4841	1	8	Vp408-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-2.eaf
00:17:03.741	1023.741	1023741	00:17:07.422	1027.422	1027422	00:00:03.681	3.681	3681	1	8	Vp408-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp408-2.eaf
